Age,Condition,Subject,Recall,Omission,Commission,Commission_Old,Commission_New,Recall Err,Recall_Err_2,Krinsky_Recall,FOK,Recog,Hit,RecogHit,Recog_Type,CJ,HCFA,Category,Target,Target Typ,Word2,Word2 Typ,Word3,Word3 Typ,Word4,Word4 Typ,Alt1,Alt1 Typ,Alt2,Alt2 Typ,Alt3,Alt3 Typ,Recog_choice_typ,Coding,Compliance,MemAid RT,Luce_Target,Luce_Word2,Luce_Word3,Luce_Alt2,Luce_Alt3,Luce_Max_Choice,Luce_Variance,Luce_Variance2,Luce_Choice,Luce_Choice2,Target_degree,Target_clustering,Word2_degree,Word2_clustering,Word3_degree,Word3_clustering,Alt2_degree,Alt2_clustering,Alt3_degree,Alt3_clustering,Recog_choice_degree,Recog_choice_clustering,Target_degree_gmcenter,Target_clustering_gmcenter,Choice_degree_gmcenter,Choice_clustering_gmcenter
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,80,0,Alt2,2,FA_New,65,0,Article of Furniture,Recliner,0.12,Dresser,0.28,Table,0.75,,,,,Couch,0.7,Bed,0.58,0.7,,,,0.049382716,0.115226337,0.308641975,0.288065844,0.238683128,0.308641975,,,0.288065844,0.404624277,,0.27,0.28,0.26,0.04,0.22,0.13,0.2,0.07,,0.13,0.2,,0.093857466,-0.046733777,0.063749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,60,0,Word2,3,FA_Old,50,0,Bird,Dove,0.12,Cardinal,0.38,Hawk,0.3,,,,,Parrot,0.22,Bluejay,0.4,0.38,,,,0.084507042,0.267605634,0.211267606,0.154929577,0.281690141,0.281690141,,,0.267605634,0.365384615,0.13,,,0.29,0.24,0.26,0.14,,,,0,0.29,-0.092526554,,-0.176733777,0.153749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,1,Target,1,Correct,65,0,Building for Religious Services,Sanctuary,0.05,Temple,0.67,Mosque,0.41,,,,,Cathedral,0.2,Monastery,0.07,0.05,,,,0.035714286,0.478571429,0.292857143,0.142857143,0.05,0.478571429,,,0.035714286,0.037037037,0.16,0.21,0.2,,,0.25,0.17,,,,0.16,0.21,-0.062526554,0.033857466,-0.016733777,0.073749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,0,Word2,3,FA_Old,50,0,Carpenter's Tools,Tape measure,0.12,Level,0.13,Wrench,0.2,,,,,Sander,0.1,Saw,0.57,0.13,,,,0.107142857,0.116071429,0.178571429,0.089285714,0.508928571,0.508928571,,,0.116071429,0.131313131,,0.31,0.05,0.36,0.14,,,0.25,0.08,,0.05,0.36,,0.133857466,-0.126733777,0.223749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,1,Target,1,Correct,100,0,Elective Office,Governor,0.43,Mayor,0.41,Senator,0.55,,,,,Representative,0.23,Vice president,0.53,0.43,,,,0.2,0.190697674,0.255813953,0.106976744,0.246511628,0.255813953,,,0.2,0.25,0.13,0.33,0.17,0.35,0.27,0.35,0.12,,,,0.13,0.33,-0.092526554,0.153857466,-0.046733777,0.193749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,0,Word3,3,FA_Old,60,0,Fish,Catfish,0.27,Flounder,0.18,Tuna,0.25,,,,,Salmon,0.51,Swordfish,0.15,0.25,,,,0.198529412,0.132352941,0.183823529,0.375,0.110294118,0.375,,,0.183823529,0.225225225,,,,0.2,0.23,0.2,0.18,0.39,0.18,,0.23,0.2,,,0.053266223,0.063749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,0,Word3,3,FA_Old,50,0,Footwear,Running,0.15,Flip flop,0.32,Slipper,0.22,,,,,Boot,0.58,Tennis,0.35,0.22,,,,0.092592593,0.197530864,0.135802469,0.358024691,0.216049383,0.358024691,,,0.135802469,0.157142857,,,,0.24,0.15,0.28,0.08,0.19,0.12,,0.15,0.28,,,-0.026733777,0.143749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,0,Word2,3,FA_Old,45,0,Four-footed animal,Cow,0.35,Deer,0.23,Lion,0.41,,,,,Bear,0.37,Horse,0.52,0.23,,,,0.186170213,0.122340426,0.218085106,0.196808511,0.276595745,0.276595745,,,0.122340426,0.139393939,0.09,0.26,0.09,0.2,0.1,0.27,0.05,0.27,0.04,,0.09,0.2,-0.132526554,0.083857466,-0.086733777,0.063749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,1,Target,1,Correct,100,0,Fruit,Orange,0.86,Pineapple,0.26,Grape,0.52,,,,,Pear,0.5,Banana,0.71,0.86,,,,0.301754386,0.09122807,0.18245614,0.175438596,0.249122807,0.301754386,,,0.301754386,0.432160804,0.06,0.26,0.18,0.23,0.16,0.21,0.17,0.2,0.06,,0.06,0.26,-0.162526554,0.083857466,-0.116733777,0.123749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,0,Word2,3,FA_Old,50,0,Fuel,Oil,0.33,Solar,0.14,Coal,0.2,,,,,Natural gas,0.12,Electricity,0.11,0.14,,,,0.366666667,0.155555556,0.222222222,0.133333333,0.122222222,0.366666667,,,0.155555556,0.184210526,0.05,0.15,0.19,0.25,0.12,,,0.24,0.11,,0.19,0.25,-0.172526554,-0.026142534,0.013266223,0.113749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,50,0,Alt3,2,FA_New,65,0,Gardener's Tools,Clippers,0.06,Rake,0.62,Seed,0.07,,,,,Water hose,0.07,Spade,0.16,0.16,,,,0.06122449,0.632653061,0.071428571,0.071428571,0.163265306,0.632653061,,,0.163265306,0.195121951,,,,0.34,0.12,0.23,0.13,0.25,0.19,,0.19,0,,,0.013266223,-0.136250225
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,60,1,Target,1,Correct,100,0,Herb,Parsley,0.23,Thyme,0.27,Rosemary,0.22,,,,,Oregano,0.39,Garlic,0.18,0.23,,,,0.178294574,0.209302326,0.170542636,0.302325581,0.139534884,0.302325581,,,0.178294574,0.216981132,0.24,,,,,,,0.31,0.18,,0.24,0,0.017473446,,0.063266223,-0.136250225
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,50,1,Target,1,Correct,100,0,Insect,Fly,0.61,Wasp,0.17,Ant,0.57,,,,,Bee,0.41,Beetle,0.31,0.61,,,,0.29468599,0.082125604,0.275362319,0.198067633,0.149758454,0.29468599,,,0.29468599,0.417808219,0.07,0.18,0.25,0.25,0.1,0.2,0.11,0.27,0.23,,0.07,0.18,-0.152526554,0.003857466,-0.106733777,0.043749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,50,0,Word2,3,FA_Old,95,1,Kitchen Utensil,Knife,0.95,Pot,0.2,Whisk,0.15,,,,,Ladle,0.14,Spatula,0.55,0.2,,,,0.477386935,0.100502513,0.075376884,0.070351759,0.27638191,0.477386935,,,0.100502513,0.111731844,0.09,0.28,0.08,0.25,0.2,0.24,0.25,0.33,0.19,,0.08,0.25,-0.132526554,0.103857466,-0.096733777,0.113749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,50,1,Target,1,Correct,75,0,Liquid,Tea,0.1,Milk,0.35,Water,1,,,,,Soda,0.52,Oil,0.12,0.1,,,,0.04784689,0.167464115,0.4784689,0.248803828,0.057416268,0.4784689,,,0.04784689,0.050251256,0.07,0.24,0.06,0.28,0.04,0.2,0.12,0.27,0.05,,0.07,0.24,-0.152526554,0.063857466,-0.106733777,0.103749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,50,1,Target,1,Correct,100,0,Member of Clergy,Deacon,0.18,Bishop,0.33,Cardinal,0.2,,,,,Rabbi,0.1,Pastor,0.19,0.18,,,,0.18,0.33,0.2,0.1,0.19,0.33,,,0.18,0.219512195,,0.22,0.28,,,,,0.27,0.19,,0,0.22,,0.043857466,-0.176733777,0.083749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,95,1,Target,1,Correct,100,0,Metal,Silver,0.55,Iron,0.57,Steel,0.62,,,,,Tin,0.15,Copper,0.53,0.55,,,,0.227272727,0.23553719,0.256198347,0.061983471,0.219008264,0.256198347,,,0.227272727,0.294117647,0.07,0.35,0.06,0.29,0.07,0.19,0.07,0.25,0.13,,0.07,0.35,-0.152526554,0.173857466,-0.106733777,0.213749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,80,1,Target,1,Correct,100,0,Musical Instrument,Clarinet,0.46,Tuba,0.33,Piano,0.6,,,,,Violin,0.44,Cello,0.21,0.46,,,,0.225490196,0.161764706,0.294117647,0.215686275,0.102941176,0.294117647,,,0.225490196,0.291139241,0.38,,,0.27,0.1,0.25,0.22,0.23,0.39,,0.38,0,0.157473446,,0.203266223,-0.136250225
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,0,Word3,3,FA_Old,100,1,Natural Earth Formation,Volcano,0.35,Glacier,0.08,Canyon,0.2,,,,,Hill,0.26,Ocean,0.35,0.2,,,,0.282258065,0.064516129,0.161290323,0.209677419,0.282258065,0.282258065,,,0.161290323,0.192307692,0.23,,,0.26,0.12,0.3,0.07,0.23,0.09,,0.12,0.3,0.007473446,,-0.056733777,0.163749775
OA,Shared,1023,0,0,1,0,1,Comm2,Comm,Correct,75,1,Target,1,Correct,100,0,Non-alcoholic Beverage,Apple juice,0.2,Milk,0.46,Coffee,0.24,,,,,Juice,0.52,Soda,0.42,0.2,,,,0.108695652,0.25,0.130434783,0.282608696,0.22826087,0.282608696,,,0.108695652,0.12195122,,0.24,0.06,0.21,0.06,0.19,0.1,0.2,0.12,,0,0.24,,0.063857466,-0.176733777,0.103749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,1,Target,1,Correct,100,0,Occupation,Engineer,0.1,Secretary,0.1,Banker,0.05,,,,,Carpenter,0.05,Accountant,0.13,0.1,,,,0.23255814,0.23255814,0.11627907,0.11627907,0.302325581,0.302325581,,,0.23255814,0.303030303,0.09,0.29,0.09,0.35,0.16,0.22,0.13,0.28,0.12,,0.09,0.29,-0.132526554,0.113857466,-0.086733777,0.153749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,95,1,Target,1,Correct,100,0,Part of a Building,Ceiling,0.27,Wall,0.42,Floor,0.44,,,,,Door,0.59,Stairs,0.39,0.27,,,,0.127962085,0.199052133,0.208530806,0.279620853,0.184834123,0.279620853,,,0.127962085,0.14673913,0.11,0.31,0.04,0.25,0.06,0.23,0.07,0.23,0.13,,0.11,0.31,-0.112526554,0.133857466,-0.066733777,0.173749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,60,1,Target,1,Correct,30,0,Part of the Human Body,Eye,0.59,Foot,0.45,Arm,0.82,,,,,Head,0.61,Finger,0.61,0.59,,,,0.191558442,0.146103896,0.266233766,0.198051948,0.198051948,0.266233766,,,0.191558442,0.236947791,0.06,0.26,0.07,0.27,0.06,0.36,0.04,0.23,0.05,,0.06,0.26,-0.162526554,0.083857466,-0.116733777,0.123749775
OA,Shared,1023,0,0,1,1,0,Comm1,Comm,Correct,100,0,Word2,3,FA_Old,30,0,Precious Stone,Ruby,0.78,Gold,0.14,Pearl,0.22,,,,,Opal,0.18,Topaz,0.12,0.14,,,,0.541666667,0.097222222,0.152777778,0.125,0.083333333,0.541666667,,,0.097222222,0.107692308,0.43,0.25,0.05,0.28,0.16,,,,,,0.05,0.28,0.207473446,0.073857466,-0.126733777,0.143749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,1,Target,1,Correct,100,0,Science,Geology,0.17,Earth,0.14,Chemistry,0.8,,,,,Biology,0.9,Physics,0.58,0.17,,,,0.065637066,0.054054054,0.308880309,0.347490347,0.223938224,0.347490347,,,0.065637066,0.070247934,0.17,,,0.26,0.09,0.26,0.09,0.29,0.08,,0.17,0,-0.052526554,,-0.006733777,-0.136250225
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,95,1,Target,1,Correct,100,0,Sports,Hockey,0.45,Softball,0.15,Swimming,0.34,,,,,Tennis,0.54,Rugby,0.19,0.45,,,,0.269461078,0.089820359,0.203592814,0.323353293,0.113772455,0.323353293,,,0.269461078,0.368852459,0.12,0.31,0.29,0.23,0.1,0.19,0.12,0.21,0.15,,0.12,0.31,-0.102526554,0.133857466,-0.056733777,0.173749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,80,1,Target,1,Correct,95,0,Substances for Seasoning Food,Cinnamon,0.17,Mustard,0.1,Garlic,0.29,,,,,Paprika,0.14,Vanilla,0.11,0.17,,,,0.209876543,0.12345679,0.358024691,0.172839506,0.135802469,0.358024691,,,0.209876543,0.265625,,0.26,0.13,0.31,0.18,0.18,0.61,0.28,0.23,,0,0.26,,0.083857466,-0.176733777,0.123749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,0,Word3,3,FA_Old,80,0,Toys,Train,0.12,Stuffed animal,0.2,Truck,0.23,,,,,Blocks,0.12,Ball,0.27,0.23,,,,0.127659574,0.212765957,0.244680851,0.127659574,0.287234043,0.287234043,,,0.244680851,0.323943662,0.06,0.2,0.17,0.32,0.09,0.28,0.1,0.23,0.05,,0.09,0.28,-0.162526554,0.023857466,-0.086733777,0.143749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,1,Target,1,Correct,80,0,Transportation Vehicle,Train,0.44,Bike,0.42,Bus,0.58,,,,,Airplane,0.54,Van,0.32,0.44,,,,0.191304348,0.182608696,0.252173913,0.234782609,0.139130435,0.252173913,,,0.191304348,0.23655914,0.06,0.25,0.09,0.25,0.08,0.26,0.1,0.28,0.1,,0.06,0.25,-0.162526554,0.073857466,-0.116733777,0.113749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,1,Target,1,Correct,95,0,Type of Boat,Speedboat,0.23,Fishing boat,0.22,Canoe,0.21,,,,,Yacht,0.29,Battleship,0.11,0.23,,,,0.216981132,0.20754717,0.198113208,0.273584906,0.103773585,0.273584906,,,0.216981132,0.277108434,,,,0.21,0.19,0.24,0.28,,,,0,0,,,-0.176733777,-0.136250225
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,65,0,Word2,3,FA_Old,80,0,Type of Dance,Swing,0.24,Salsa,0.36,Tap,0.27,,,,,Ballet,0.4,Modern,0.16,0.36,,,,0.167832168,0.251748252,0.188811189,0.27972028,0.111888112,0.27972028,,,0.251748252,0.336448598,0.06,0.19,0.25,0.25,0.06,0.28,0.19,,,,0.25,0.25,-0.162526554,0.013857466,0.073266223,0.113749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,80,1,Target,1,Correct,95,0,Type of Fabric,Satin,0.17,Leather,0.13,Denim,0.14,,,,,Nylon,0.26,Wool,0.5,0.17,,,,0.141666667,0.108333333,0.116666667,0.216666667,0.416666667,0.416666667,,,0.141666667,0.165048544,0.22,0.24,0.06,0.22,0.29,0.32,0.16,0.22,0.14,,0.22,0.24,-0.002526554,0.063857466,0.043266223,0.103749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,50,1,Target,1,Correct,30,0,Type of Human Dwelling,Hut,0.19,Apartment,0.67,Shack,0.22,,,,,Cabin,0.09,Mansion,0.35,0.19,,,,0.125,0.440789474,0.144736842,0.059210526,0.230263158,0.440789474,,,0.125,0.142857143,0.1,0.28,0.12,0.3,0.13,,,0.28,0.17,,0.1,0.28,-0.122526554,0.103857466,-0.076733777,0.143749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,100,1,Target,1,Correct,100,0,Type of Music,Hip hop,0.44,R and B,0.43,Alternative,0.34,,,,,Classical,0.62,Jazz,0.51,0.44,,,,0.188034188,0.183760684,0.145299145,0.264957265,0.217948718,0.264957265,,,0.188034188,0.231578947,,,,0.31,0.08,0.34,0.18,0.25,0.13,,0,0,,,-0.176733777,-0.136250225
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,80,1,Target,1,Correct,100,0,Type of Reading Material,Article,0.17,Book,0.92,Newspaper,0.71,,,,,Magazine,0.93,Pamphlet,0.13,0.17,,,,0.059440559,0.321678322,0.248251748,0.325174825,0.045454545,0.325174825,,,0.059440559,0.063197026,0.13,0.33,0.04,0.23,0.09,0.32,0.06,,,,0.13,0.33,-0.092526554,0.153857466,-0.046733777,0.193749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,80,0,Word3,3,FA_Old,100,1,Vegetable,Potato,0.28,Peas,0.31,Celery,0.27,,,,,Spinach,0.14,Corn,0.3,0.27,,,,0.215384615,0.238461538,0.207692308,0.107692308,0.230769231,0.238461538,,,0.207692308,0.262135922,0.11,0.23,0.13,0.22,0.22,0.16,0.25,0.25,0.09,,0.22,0.16,-0.112526554,0.053857466,0.043266223,0.023749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,1,Target,1,Correct,100,0,Weapons,Arrow,0.03,Bomb,0.18,Sword,0.28,,,,,Bat,0.22,Rifle,0.12,0.03,,,,0.036144578,0.21686747,0.337349398,0.265060241,0.144578313,0.337349398,,,0.036144578,0.0375,0.06,0.31,0.11,0.31,0.09,0.21,0.1,0.28,0.21,,0.06,0.31,-0.162526554,0.133857466,-0.116733777,0.173749775
OA,Shared,1023,0,1,0,0,0,Omm,Omm,Omm,75,1,Target,1,Correct,50,0,Weather Phenomenon,Blizzard,0.18,Drought,0.1,Flood,0.21,,,,,Sleet,0.18,Earthquake,0.18,0.18,,,,0.211764706,0.117647059,0.247058824,0.211764706,0.211764706,0.247058824,,,0.211764706,0.268656716,,,,0.27,0.1,,,0.25,0.14,,0,0,,,-0.176733777,-0.136250225
OA,Shared,1024,1,0,0,0,0,Correct,Correct,Correct,50,1,Target,1,Correct,50,0,Alcoholic Beverage,Wine,0.54,Whiskey,0.32,Scotch,0.09,,,,,Champagne,0.09,Rum,0.43,0.54,,,,0.367346939,0.217687075,0.06122449,0.06122449,0.292517007,0.367346939,,,0.367346939,0.580645161,0.07,0.26,0.14,,,0.26,0.15,0.29,0.18,,0.07,0.26,-0.152526554,0.083857466,-0.106733777,0.123749775
OA,Shared,1024,0,1,0,0,0,Omm,Omm,Omm,50,0,Alt2,2,FA_New,50,1,Article of Clothing,Shoe,0.53,Jacket,0.33,Short,0.34,,,,,Dress,0.19,Jeans,0.2,0.19,,,,0.333333333,0.20754717,0.213836478,0.119496855,0.125786164,0.333333333,,,0.119496855,0.135714286,0.08,0.28,0.1,0.27,0.14,0.3,0.07,0.25,0.11,,0.07,0.25,-0.142526554,0.103857466,-0.106733777,0.113749775
OA,Shared,1024,1,0,0,0,0,Correct,Correct,Correct,100,1,Target,1,Correct,100,0,Article of Furniture,Couch,0.7,Recliner,0.12,Bed,0.58,,,,,Desk,0.49,Table,0.75,0.7,,,,0.265151515,0.045454545,0.21969697,0.185606061,0.284090909,0.284090909,,,0.265151515,0.360824742,0.13,,,0.2,0.07,0.3,0.08,0.26,0.04,,0.13,0,-0.092526554,,-0.046733777,-0.136250225
OA,Shared,1024,1,0,0,0,0,Correct,Correct,Correct,50,1,Target,1,Correct,50,0,Bird,Hawk,0.3,Pigeon,0.2,Dove,0.12,,,,,Cardinal,0.38,Bluejay,0.4,0.3,,,,0.214285714,0.142857143,0.085714286,0.271428571,0.285714286,0.285714286,,,0.214285714,0.272727273,0.24,0.26,0.15,0.2,0.13,,,,,,0.24,0.26,0.017473446,0.083857466,0.063266223,0.123749775
OA,Shared,1024,0,1,0,0,0,Omm,Omm,Omm,50,1,Target,1,Correct,50,0,Building for Religious Services,Chapel,0.18,Cathedral,0.2,Monastery,0.07,,,,,Sanctuary,0.05,Synagogue,0.54,0.18,,,,0.173076923,0.192307692,0.067307692,0.048076923,0.519230769,0.519230769,,,0.173076923,0.209302326,0.35,0.25,0.17,,,0.35,0.16,,,,0.35,0.25,0.127473446,0.073857466,0.173266223,0.113749775
OA,Shared,1024,0,1,0,0,0,Omm,Omm,Omm,50,1,Target,1,Correct,50,0,Carpenter's Tools,Drill,0.23,Tape measure,0.12,Wrench,0.2,,,,,Level,0.13,Sander,0.1,0.23,,,,0.294871795,0.153846154,0.256410256,0.166666667,0.128205128,0.294871795,,,0.294871795,0.418181818,0.05,,,0.36,0.14,0.31,0.05,,,,0.05,0,-0.172526554,,-0.126733777,-0.136250225
OA,Shared,1024,0,1,0,0,0,Omm,Omm,Omm,50,0,Word3,3,FA_Old,50,1,Elective Office,Vice president,0.53,Mayor,0.41,Governor,0.43,,,,,Senator,0.55,Judge,0.06,0.43,,,,0.267676768,0.207070707,0.217171717,0.277777778,0.03030303,0.277777778,,,0.217171717,0.277419355,,0.33,0.17,0.31,0.13,0.35,0.27,0.33,0.07,,0.13,0.35,,0.153857466,-0.046733777,0.213749775
OA,Shared,1024,0,1,0,0,0,Omm,Omm,Omm,50,1,Target,1,Correct,10,0,Fish,Blowfish,0.07,Swordfish,0.15,Goldfish,0.44,,,,,Flounder,0.18,Tuna,0.25,0.07,,,,0.064220183,0.137614679,0.403669725,0.165137615,0.229357798,0.403669725,,,0.064220183,0.068627451,,0.39,0.18,0.26,0.16,,,0.2,0.23,,0,0.39,,0.213857466,-0.176733777,0.253749775
OA,Shared,1024,0,1,0,0,0,Omm,Omm,Omm,5,0,Word3,3,FA_Old,50,1,Footwear,Tennis,0.35,Flip flop,0.32,Sneaker,0.32,,,,,High heels,0.4,Slipper,0.22,0.32,,,,0.217391304,0.198757764,0.198757764,0.248447205,0.136645963,0.248447205,,,0.198757764,0.248062016,0.12,,,0.31,0.2,,,0.24,0.15,,0.2,0,-0.102526554,,0.023266223,-0.136250225
OA,Shared,1024,0,0,1,1,0,Comm1,Comm,Correct,50,0,Word3,3,FA_Old,50,1,Four-footed animal,Bear,0.37,Lion,0.41,Horse,0.52,,,,,Zebra,0.13,Goat,0.13,0.52,,,,0.237179487,0.262820513,0.333333333,0.083333333,0.083333333,0.333333333,,,0.333333333,0.5,0.05,0.2,0.1,0.27,0.04,0.17,0.26,0.24,0.07,,0.04,0.17,-0.172526554,0.023857466,-0.136733777,0.033749775
OA,Shared,1024,0,1,0,0,0,Omm,Omm,Omm,50,1,Target,1,Correct,50,0,Fruit,Pear,0.5,Pineapple,0.26,Banana,0.71,,,,,Peach,0.4,Strawberry,0.4,0.5,,,,0.220264317,0.114537445,0.31277533,0.176211454,0.176211454,0.31277533,,,0.220264317,0.282485876,0.17,0.26,0.18,0.2,0.06,0.25,0.19,0.22,0.31,,0.17,0.26,-0.052526554,0.083857466,-0.006733777,0.123749775
OA,Shared,1024,1,0,0,0,0,Correct,Correct,Correct,100,1,Target,1,Correct,100,0,Fuel,Oil,0.33,Diesel,0.38,Coal,0.2,,,,,Electricity,0.11,Propane,0.1,0.33,,,,0.294642857,0.339285714,0.178571429,0.098214286,0.089285714,0.339285714,,,0.294642857,0.417721519,0.05,0.22,0.43,0.25,0.12,0.24,0.11,,,,0.05,0.22,-0.172526554,0.043857466,-0.126733777,0.083749775
OA,Shared,1024,0,0,1,1,0,Comm1,Comm,Correct,50,0,Word2,3,FA_Old,50,1,Gardener's Tools,Glove,0.27,Hoe,0.69,Rake,0.62,,,,,Clippers,0.06,Seed,0.07,0.69,,,,0.157894737,0.403508772,0.362573099,0.035087719,0.040935673,0.403508772,,,0.403508772,0.676470588,0.08,,,,,,,0.34,0.12,,0,0,-0.142526554,,-0.176733777,-0.136250225
OA,Shared,1024,0,0,1,0,1,Comm2,Comm,Correct,50,0,Word2,3,FA_Old,50,1,Herb,Cilantro,0.07,Garlic,0.18,Parsley,0.23,,,,,Cinnamon,0.07,Oregano,0.39,0.18,,,,0.074468085,0.191489362,0.244680851,0.074468085,0.414893617,0.414893617,,,0.191489362,0.236842105,,0.31,0.18,0.26,0.24,,,,,,0.18,0.26,,0.133857466,0.003266223,0.123749775
OA,Shared,1024,0,1,0,0,0,Omm,Omm,Omm,100,0,Word3,3,FA_Old,50,1,Insect,Bee,0.41,Ant,0.57,Wasp,0.17,,,,,Beetle,0.31,Fly,0.61,0.17,,,,0.198067633,0.275362319,0.082125604,0.149758454,0.29468599,0.29468599,,,0.082125604,0.089473684,0.11,0.25,0.1,0.18,0.25,0.27,0.23,0.31,0.07,,0.25,0.27,-0.112526554,0.073857466,0.073266223,0.133749775
OA,Shared,1024,0,0,1,1,0,Comm1,Comm,Correct,50,0,Word3,3,FA_Old,50,1,Kitchen Utensil,Pan,0.22,Ladle,0.14,Spatula,0.55,,,,,Pot,0.2,Whisk,0.15,0.55,,,,0.174603175,0.111111111,0.436507937,0.158730159,0.119047619,0.436507937,,,0.436507937,0.774647887,0.15,0.24,0.25,0.33,0.19,0.28,0.08,0.25,0.2,,0.19,0.28,-0.072526554,0.063857466,0.013266223,0.143749775
OA,Shared,1024,0,0,1,0,1,Comm2,Comm,Correct,50,0,Alt2,2,FA_New,50,1,Liquid,Soda,0.52,Milk,0.35,Alcohol,0.15,,,,,Water,1,Oil,0.12,1,,,,0.242990654,0.163551402,0.070093458,0.46728972,0.056074766,0.46728972,,,0.46728972,0.877192982,0.12,0.24,0.06,0.27,0.11,0.28,0.04,0.27,0.05,,0.04,0.27,-0.102526554,0.063857466,-0.136733777,0.133749775
OA,Shared,1024,1,0,0,0,0,Correct,Correct,Correct,100,1,Target,1,Correct,100,0,Member of Clergy,Nun,0.29,Monk,0.09,Pastor,0.19,,,,,Bishop,0.33,Rabbi,0.1,0.29,,,,0.29,0.09,0.19,0.33,0.1,0.33,,,0.29,0.408450704,0.12,0.27,0.11,0.27,0.19,0.22,0.28,,,,0.12,0.27,-0.102526554,0.093857466,-0.056733777,0.133749775
OA,Shared,1024,0,1,0,0,0,Omm,Omm,Omm,50,0,Alt2,2,FA_New,50,1,Metal,Silver,0.55,Tin,0.15,Aluminum,0.43,,,,,Iron,0.57,Steel,0.62,0.57,,,,0.237068966,0.064655172,0.185344828,0.245689655,0.267241379,0.267241379,,,0.245689655,0.325714286,0.07,0.19,0.07,,,0.35,0.06,0.29,0.07,,0.06,0.29,-0.152526554,0.013857466,-0.116733777,0.153749775
OA,Shared,1024,0,0,1,1,0,Comm1,Comm,Correct,50,0,Word2,3,FA_Old,10,0,Musical Instrument,Saxophone,0.46,Piano,0.6,Violin,0.44,,,,,Trumpet,0.55,Tuba,0.33,0.6,,,,0.193277311,0.25210084,0.18487395,0.231092437,0.138655462,0.25210084,,,0.25210084,0.337078652,0.32,0.27,0.1,0.25,0.22,0.25,0.22,,,,0.1,0.25,0.097473446,0.093857466,-0.076733777,0.113749775
OA,Shared,1024,1,0,0,0,0,Correct,Correct,Correct,50,1,Target,1,Correct,50,0,Natural Earth Formation,Valley,0.3,Volcano,0.35,Glacier,0.08,,,,,Canyon,0.2,Cave,0.08,0.3,,,,0.297029703,0.346534653,0.079207921,0.198019802,0.079207921,0.346534653,,,0.297029703,0.422535211,0.12,0.13,0.23,,,0.26,0.12,0.25,0.08,,0.12,0.13,-0.102526554,-0.046142534,-0.056733777,-0.006250225
OA,Shared,1024,0,0,1,1,0,Comm1,Comm,Correct,50,0,Alt3,2,FA_New,50,1,Non-alcoholic Beverage,Lemonade,0.23,Orange juice,0.33,Apple juice,0.2,,,,,Milk,0.46,Soda,0.42,0.42,,,,0.140243902,0.201219512,0.12195122,0.280487805,0.256097561,0.280487805,,,0.256097561,0.344262295,0.14,,,,,0.24,0.06,0.2,0.12,,0.12,0,-0.082526554,,-0.056733777,-0.136250225
